adjective,category,created_at,id,modifier,name,price
miniature,tool,2013-07-01 13:11:47,3317.0,opener,miniature tool opener,6.875000000000001
reflective,gadget,2013-06-09 11:57:16,3918.0,warmer,reflective gadget warmer,127.27000000000001
aerodynamic,module,2013-08-10 09:55:04,3599.0,refill,aerodynamic module refill,112.0
aerodynamic,module,2013-09-30 11:32:06,3764.0,,aerodynamic module,140.0
matte,apparatus,2013-03-04 23:24:06,3223.0,cleaner,matte apparatus cleaner,225.0
prize-winning,dongle,2013-03-12 07:04:09,2180.0,storage_unit,prize-winning dongle storage_unit,82.5
organic,apparatus,2013-12-05 10:12:12,3455.0,,organic apparatus,450.0
prize-winning,gadget,2013-12-08 17:00:20,1268.0,storage_unit,prize-winning gadget storage_unit,244.75000000000003
extra-strength,contraption,2013-09-19 23:15:58,2592.0,storage_unit,extra-strength contraption storage_unit,1250.0
digital,tool,2013-04-29 00:43:54,3635.0,warmer,digital tool warmer,30.250000000000007
industrial-strength,mechanism,2013-04-10 00:33:57,3304.0,,industrial-strength mechanism,45.0
digital,widget,2013-11-10 18:31:28,1311.0,storage_unit,digital widget storage_unit,8.25
prize-winning,mechanism,2013-04-19 06:10:19,1357.0,warmer,prize-winning mechanism warmer,18.150000000000002
organic,tool,2013-10-12 05:10:14,2330.0,charger,organic tool charger,7.5
,mechanism,2013-09-05 02:19:49,2290.0,cleaner,mechanism cleaner,9.0
matte,contraption,2013-11-10 08:58:29,530.0,storage_unit,matte contraption storage_unit,781.25
digital,mechanism,2014-01-10 18:17:32,1507.0,how-to-manual,digital mechanism how-to-manual,0.0
prize-winning,contraption,2013-04-29 20:21:44,1789.0,,prize-winning contraption,275.0
aerodynamic,contraption,2013-09-02 04:40:32,2575.0,warmer,aerodynamic contraption warmer,385.0
analog,module,2013-12-01 22:50:12,3187.0,,analog module,90.0
industrial-strength,dongle,2013-05-14 13:12:02,570.0,,industrial-strength dongle,90.0
organic,gadget,2013-03-23 09:08:37,3404.0,charger,organic gadget charger,26.700000000000003
miniature,mechanism,2013-04-30 19:10:13,3251.0,refill,miniature mechanism refill,6.6000000000000005
rechargable,instrument,2013-07-14 22:11:14,3061.0,how-to-manual,rechargable instrument how-to-manual,0.0
glossy,mechanism,2013-06-24 23:26:32,2949.0,refill,glossy mechanism refill,14.399999999999999
analog,tool,2013-11-16 15:01:07,2232.0,opener,analog tool opener,11.25
,widget,2013-11-01 01:24:51,3993.0,refill,widget refill,2.4000000000000004
glossy,dongle,2013-05-26 21:19:45,3302.0,opener,glossy dongle opener,18.0
miniature,device,2013-12-15 20:14:47,898.0,storage_unit,miniature device storage_unit,68.75
reflective,dongle,2013-11-04 01:12:41,1034.0,,reflective dongle,39.0
extra-strength,tool,2013-09-27 23:21:46,1508.0,warmer,extra-strength tool warmer,55.00000000000001
extra-strength,module,2013-12-17 00:33:43,2841.0,,extra-strength module,200.0
fuzzy,contraption,2013-03-28 18:01:31,1204.0,,fuzzy contraption,250.0
prize-winning,widget,2013-11-27 18:57:34,3753.0,wrapper,prize-winning widget wrapper,1.3200000000000003
industrial-strength,apparatus,2013-12-31 10:55:58,2292.0,warmer,industrial-strength apparatus warmer,990.0
miniature,mechanism,2013-07-16 22:38:24,2384.0,,miniature mechanism,8.25
fuzzy,dongle,2014-01-30 14:24:16,696.0,how-to-manual,fuzzy dongle how-to-manual,0.0
organic,instrument,2013-03-11 14:38:27,3632.0,carrying_case,organic instrument carrying_case,39.599999999999994
aerodynamic,device,2013-08-13 04:32:23,1978.0,wrapper,aerodynamic device wrapper,28.0
miniature,gadget,2013-09-17 17:23:41,1954.0,storage_unit,miniature gadget storage_unit,122.37500000000001
fuzzy,module,2013-07-26 13:35:09,1672.0,storage_unit,fuzzy module storage_unit,250.0
glossy,tool,2013-10-14 21:30:22,3982.0,wrapper,glossy tool wrapper,12.0
extra-strength,apparatus,2013-03-07 05:09:23,637.0,refill,extra-strength apparatus refill,480.0
reflective,dongle,2013-04-09 02:05:32,2357.0,how-to-manual,reflective dongle how-to-manual,0.0
matte,instrument,2014-02-21 02:27:36,989.0,cleaner,matte instrument cleaner,33.0
extra-strength,module,2013-04-09 04:36:51,3786.0,,extra-strength module,200.0
aerodynamic,device,2013-09-29 19:26:13,3358.0,,aerodynamic device,70.0
fuzzy,instrument,2013-06-26 02:22:37,3994.0,cleaner,fuzzy instrument cleaner,26.4
industrial-strength,contraption,2013-11-21 14:17:54,698.0,,industrial-strength contraption,750.0
fuzzy,device,2013-10-26 02:02:22,1710.0,charger,fuzzy device charger,10.0
glossy,tool,2013-03-24 08:52:00,1093.0,,glossy tool,30.0
matte,widget,2014-02-17 04:26:47,2759.0,refill,matte widget refill,3.0000000000000004
organic,instrument,2013-08-23 07:41:43,2453.0,,organic instrument,66.0
reflective,instrument,2013-03-28 07:33:30,3289.0,,reflective instrument,57.2
glossy,module,2013-04-18 16:14:34,3718.0,storage_unit,glossy module storage_unit,300.0
extra-strength,dongle,2013-06-13 08:29:11,1994.0,wrapper,extra-strength dongle wrapper,24.0
digital,dongle,2013-09-13 06:46:57,3281.0,charger,digital dongle charger,6.6000000000000005
fuzzy,instrument,2013-04-28 12:33:39,904.0,charger,fuzzy instrument charger,8.8
fuzzy,apparatus,2013-06-07 19:34:16,3900.0,storage_unit,fuzzy apparatus storage_unit,750.0
analog,mechanism,2013-08-19 11:41:32,684.0,,analog mechanism,13.5
,instrument,2013-05-17 04:00:12,278.0,,instrument,44.0
prize-winning,tool,2013-11-25 05:15:27,349.0,,prize-winning tool,27.500000000000004
industrial-strength,mechanism,2014-02-02 05:41:35,720.0,,industrial-strength mechanism,45.0
reflective,instrument,2013-09-08 05:37:17,3957.0,,reflective instrument,57.2
reflective,contraption,2014-01-04 11:02:13,1893.0,wrapper,reflective contraption wrapper,130.0
extra-strength,tool,2014-01-22 04:00:35,942.0,,extra-strength tool,50.0
miniature,apparatus,2013-04-24 16:38:32,1314.0,refill,miniature apparatus refill,132.0
organic,apparatus,2013-06-10 06:16:15,3765.0,charger,organic apparatus charger,90.0
glossy,tool,2013-09-23 02:51:50,2984.0,,glossy tool,30.0
aerodynamic,instrument,2013-09-26 22:45:46,2421.0,warmer,aerodynamic instrument warmer,67.76
reflective,mechanism,2013-10-29 06:06:16,449.0,wrapper,reflective mechanism wrapper,7.800000000000001
extra-strength,device,2013-11-16 08:53:42,2185.0,cleaner,extra-strength device cleaner,60.0
prize-winning,widget,2013-08-14 10:58:15,2168.0,cleaner,prize-winning widget cleaner,1.98
industrial-strength,dongle,2013-07-19 03:16:19,456.0,,industrial-strength dongle,90.0
aerodynamic,contraption,2013-03-10 02:29:53,3637.0,,aerodynamic contraption,350.0
,apparatus,2014-02-10 06:10:19,3360.0,opener,apparatus opener,150.0
organic,tool,2013-06-06 08:07:43,58.0,refill,organic tool refill,30.0
digital,mechanism,2013-10-10 21:29:08,1865.0,refill,digital mechanism refill,13.200000000000001
prize-winning,widget,2013-06-02 03:05:26,2749.0,warmer,prize-winning widget warmer,3.630000000000001
organic,contraption,2014-01-21 10:56:10,1604.0,how-to-manual,organic contraption how-to-manual,0.0
,module,2013-10-24 04:33:39,3310.0,refill,module refill,80.0
analog,instrument,2013-05-09 20:01:53,3598.0,,analog instrument,39.6
rechargable,mechanism,2013-04-14 17:35:41,1799.0,,rechargable mechanism,19.5
miniature,module,2013-08-03 19:40:05,611.0,warmer,miniature module warmer,60.500000000000014
industrial-strength,device,2013-05-25 01:17:16,841.0,,industrial-strength device,150.0
prize-winning,widget,2013-12-14 11:45:51,3917.0,warmer,prize-winning widget warmer,3.630000000000001
prize-winning,instrument,2013-12-22 22:53:16,810.0,how-to-manual,prize-winning instrument how-to-manual,0.0
,widget,2013-04-17 04:53:55,3450.0,refill,widget refill,2.4000000000000004
aerodynamic,apparatus,2013-08-15 12:43:50,3218.0,charger,aerodynamic apparatus charger,84.0
digital,widget,2013-09-14 04:54:30,1366.0,,digital widget,3.3000000000000003
,mechanism,2013-03-28 06:20:14,2568.0,,mechanism,15.0
industrial-strength,mechanism,2013-07-21 17:53:03,795.0,charger,industrial-strength mechanism charger,9.0
rechargable,module,2013-12-07 15:01:03,757.0,,rechargable module,130.0
prize-winning,instrument,2013-10-15 05:49:20,1276.0,warmer,prize-winning instrument warmer,53.24000000000001
aerodynamic,widget,2013-12-07 13:13:05,2718.0,storage_unit,aerodynamic widget storage_unit,10.5
prize-winning,dongle,2013-05-03 11:57:40,1825.0,storage_unit,prize-winning dongle storage_unit,82.5
glossy,gadget,2013-11-18 22:07:11,1081.0,charger,glossy gadget charger,21.36
,mechanism,2013-03-26 21:44:11,1793.0,cleaner,mechanism cleaner,9.0
,dongle,2013-05-10 23:22:59,1659.0,storage_unit,dongle storage_unit,75.0
analog,dongle,2013-07-11 16:50:01,2982.0,,analog dongle,27.0
industrial-strength,mechanism,2013-08-21 05:12:09,3613.0,storage_unit,industrial-strength mechanism storage_unit,112.5
prize-winning,tool,2013-12-23 07:42:15,338.0,how-to-manual,prize-winning tool how-to-manual,0.0
industrial-strength,apparatus,2013-08-14 21:21:35,2417.0,opener,industrial-strength apparatus opener,450.0
analog,widget,2014-01-29 10:07:43,3329.0,carrying_case,analog widget carrying_case,1.6199999999999999
rechargable,gadget,2013-10-20 22:29:27,2863.0,cleaner,rechargable gadget cleaner,69.42
prize-winning,dongle,2013-05-14 08:46:01,2865.0,how-to-manual,prize-winning dongle how-to-manual,0.0
organic,device,2013-06-03 00:54:27,3924.0,how-to-manual,organic device how-to-manual,0.0
extra-strength,module,2013-12-19 04:23:01,2844.0,,extra-strength module,200.0
matte,mechanism,2013-09-17 17:47:28,36.0,cleaner,matte mechanism cleaner,11.25
prize-winning,contraption,2013-05-20 20:42:58,3117.0,,prize-winning contraption,275.0
aerodynamic,contraption,2013-09-20 10:41:16,3754.0,,aerodynamic contraption,350.0
rechargable,instrument,2013-08-29 21:38:32,3367.0,,rechargable instrument,57.2
fuzzy,apparatus,2013-10-23 10:12:53,918.0,how-to-manual,fuzzy apparatus how-to-manual,0.0
organic,apparatus,2014-01-18 15:36:54,3884.0,,organic apparatus,450.0
rechargable,dongle,2013-07-09 04:35:52,2399.0,how-to-manual,rechargable dongle how-to-manual,0.0
industrial-strength,gadget,2013-04-18 07:30:10,3336.0,charger,industrial-strength gadget charger,53.400000000000006
industrial-strength,dongle,2013-04-16 16:21:27,2367.0,,industrial-strength dongle,90.0
fuzzy,tool,2013-07-03 02:42:19,3030.0,carrying_case,fuzzy tool carrying_case,15.0
miniature,module,2013-08-19 13:41:16,3835.0,cleaner,miniature module cleaner,33.0
organic,gadget,2013-05-15 13:03:24,2875.0,,organic gadget,133.5
,instrument,2013-07-23 19:53:12,3051.0,,instrument,44.0
digital,tool,2013-04-25 23:47:08,772.0,opener,digital tool opener,13.750000000000002
aerodynamic,gadget,2013-08-31 15:20:57,3583.0,refill,aerodynamic gadget refill,99.67999999999999
,dongle,2013-04-15 16:37:20,359.0,how-to-manual,dongle how-to-manual,0.0
prize-winning,mechanism,2014-02-05 03:09:55,444.0,,prize-winning mechanism,16.5
reflective,instrument,2013-03-12 09:10:06,2667.0,charger,reflective instrument charger,11.440000000000001
matte,apparatus,2013-03-01 22:43:22,1679.0,wrapper,matte apparatus wrapper,150.0
reflective,gadget,2013-11-03 00:53:44,2944.0,refill,reflective gadget refill,92.56
rechargable,dongle,2013-05-30 06:31:31,1317.0,,rechargable dongle,39.0
,device,2014-02-19 15:11:37,2596.0,wrapper,device wrapper,20.0
,dongle,2013-11-21 13:07:38,5.0,refill,dongle refill,24.0
analog,contraption,2013-11-26 12:23:57,2821.0,,analog contraption,225.0
analog,instrument,2013-11-22 05:18:43,3899.0,carrying_case,analog instrument carrying_case,23.759999999999998
aerodynamic,instrument,2013-07-07 10:00:06,2975.0,,aerodynamic instrument,61.599999999999994
industrial-strength,module,2013-11-20 09:40:13,2869.0,warmer,industrial-strength module warmer,330.00000000000006
miniature,widget,2013-12-23 05:39:15,3383.0,refill,miniature widget refill,1.3200000000000003
prize-winning,gadget,2013-04-12 14:48:39,1878.0,,prize-winning gadget,97.9
glossy,widget,2013-04-18 04:44:26,3962.0,,glossy widget,3.5999999999999996
,device,2013-12-07 06:52:23,1237.0,,device,50.0
aerodynamic,contraption,2014-02-19 12:50:49,2890.0,refill,aerodynamic contraption refill,280.0
digital,mechanism,2013-06-13 01:13:17,859.0,,digital mechanism,16.5
analog,device,2013-12-10 18:24:57,1194.0,charger,analog device charger,9.0
,device,2013-04-19 06:06:36,621.0,,device,50.0
aerodynamic,contraption,2013-05-27 18:38:43,1981.0,,aerodynamic contraption,350.0
aerodynamic,tool,2014-01-15 15:28:36,3273.0,refill,aerodynamic tool refill,28.0
reflective,apparatus,2013-04-28 04:39:17,2514.0,charger,reflective apparatus charger,78.0
matte,widget,2014-01-06 07:17:27,1385.0,charger,matte widget charger,0.7500000000000001
aerodynamic,widget,2014-01-22 05:02:09,3539.0,,aerodynamic widget,4.199999999999999
glossy,instrument,2014-01-18 18:31:44,2613.0,cleaner,glossy instrument cleaner,31.679999999999996
industrial-strength,widget,2013-02-28 18:52:58,2616.0,warmer,industrial-strength widget warmer,9.9
,widget,2013-04-02 13:19:07,1820.0,,widget,3.0
,widget,2013-03-11 04:05:40,129.0,refill,widget refill,2.4000000000000004
extra-strength,gadget,2013-11-27 17:39:38,2208.0,,extra-strength gadget,178.0
prize-winning,instrument,2013-11-27 19:56:45,2725.0,,prize-winning instrument,48.400000000000006
digital,contraption,2014-02-17 01:09:29,1095.0,,digital contraption,275.0
,module,2013-11-23 19:13:52,3882.0,,module,100.0
glossy,gadget,2013-02-24 08:02:38,901.0,,glossy gadget,106.8
rechargable,device,2013-12-20 17:02:23,3054.0,,rechargable device,65.0
digital,apparatus,2013-08-13 22:39:21,1088.0,carrying_case,digital apparatus carrying_case,198.00000000000003
,gadget,2013-06-25 18:26:22,2430.0,refill,gadget refill,71.2
matte,widget,2013-10-04 05:23:51,1354.0,opener,matte widget opener,1.875
prize-winning,tool,2013-02-25 23:16:37,2833.0,charger,prize-winning tool charger,5.5
rechargable,device,2013-06-19 14:06:39,1213.0,,rechargable device,65.0
miniature,device,2013-10-15 02:23:47,3523.0,,miniature device,27.500000000000004
analog,apparatus,2013-08-06 22:41:18,3771.0,carrying_case,analog apparatus carrying_case,162.0
glossy,tool,2013-08-26 17:23:59,2123.0,cleaner,glossy tool cleaner,18.0
reflective,instrument,2013-04-21 10:35:12,3887.0,,reflective instrument,57.2
digital,contraption,2013-09-26 13:31:20,732.0,how-to-manual,digital contraption how-to-manual,0.0
fuzzy,apparatus,2014-01-07 22:21:50,26.0,,fuzzy apparatus,300.0
analog,gadget,2013-12-12 04:26:23,1812.0,cleaner,analog gadget cleaner,48.06
reflective,instrument,2014-01-22 17:40:41,1116.0,refill,reflective instrument refill,45.760000000000005
reflective,tool,2013-11-08 00:22:44,2328.0,,reflective tool,32.5
aerodynamic,gadget,2013-06-01 19:57:32,1896.0,charger,aerodynamic gadget charger,24.919999999999998
prize-winning,contraption,2013-04-21 04:43:47,2104.0,,prize-winning contraption,275.0
miniature,widget,2013-08-26 03:55:42,929.0,warmer,miniature widget warmer,1.8150000000000004
,instrument,2013-08-14 23:57:01,3631.0,cleaner,instrument cleaner,26.4
prize-winning,tool,2013-04-19 15:04:58,91.0,opener,prize-winning tool opener,13.750000000000002
prize-winning,dongle,2013-04-21 16:34:48,553.0,opener,prize-winning dongle opener,16.5
,contraption,2013-11-11 23:48:08,761.0,storage_unit,contraption storage_unit,625.0
,gadget,2013-05-30 13:06:02,3105.0,cleaner,gadget cleaner,53.4
reflective,mechanism,2013-07-19 02:24:47,639.0,,reflective mechanism,19.5
miniature,contraption,2013-12-23 17:35:54,1953.0,,miniature contraption,137.5
analog,device,2013-08-28 10:19:51,3922.0,storage_unit,analog device storage_unit,112.5
industrial-strength,instrument,2014-01-07 14:32:50,1316.0,refill,industrial-strength instrument refill,105.60000000000001
,device,2013-08-26 17:15:18,2270.0,how-to-manual,device how-to-manual,0.0
digital,mechanism,2014-01-22 17:10:19,122.0,carrying_case,digital mechanism carrying_case,9.9
organic,gadget,2013-06-21 14:59:15,3485.0,,organic gadget,133.5
rechargable,device,2013-06-24 18:18:10,436.0,how-to-manual,rechargable device how-to-manual,0.0
,dongle,2013-06-07 09:41:33,2189.0,warmer,dongle warmer,33.0
matte,apparatus,2013-03-28 07:11:17,2928.0,warmer,matte apparatus warmer,412.5
reflective,contraption,2013-04-08 05:59:31,1406.0,warmer,reflective contraption warmer,357.5
rechargable,apparatus,2013-07-25 11:52:53,3252.0,,rechargable apparatus,390.0
industrial-strength,dongle,2014-01-14 14:24:27,3207.0,refill,industrial-strength dongle refill,72.0
aerodynamic,device,2013-10-02 09:55:30,2366.0,carrying_case,aerodynamic device carrying_case,42.0
reflective,device,2013-08-02 23:34:46,271.0,,reflective device,65.0
miniature,gadget,2013-07-14 18:14:45,3487.0,,miniature gadget,48.95
digital,module,2013-07-29 01:38:16,3151.0,,digital module,110.00000000000001
matte,tool,2013-12-12 13:53:15,2945.0,charger,matte tool charger,6.25
rechargable,device,2013-12-15 00:26:20,200.0,how-to-manual,rechargable device how-to-manual,0.0
organic,mechanism,2013-11-10 18:58:44,1951.0,,organic mechanism,22.5
,widget,2013-12-29 13:26:06,396.0,charger,widget charger,0.6000000000000001
industrial-strength,tool,2013-05-08 00:27:29,750.0,,industrial-strength tool,75.0
fuzzy,instrument,2013-08-17 10:27:10,2416.0,,fuzzy instrument,44.0
analog,apparatus,2013-02-22 18:18:23,2139.0,how-to-manual,analog apparatus how-to-manual,0.0
miniature,widget,2013-10-30 19:39:05,1612.0,,miniature widget,1.6500000000000001
prize-winning,device,2013-11-23 15:17:34,2537.0,how-to-manual,prize-winning device how-to-manual,0.0
industrial-strength,gadget,2013-12-08 14:10:37,387.0,storage_unit,industrial-strength gadget storage_unit,667.5
,dongle,2013-11-16 23:24:29,147.0,charger,dongle charger,6.0
aerodynamic,contraption,2013-04-23 13:16:04,3968.0,,aerodynamic contraption,350.0
glossy,apparatus,2013-04-24 23:04:56,769.0,opener,glossy apparatus opener,180.0
digital,device,2013-07-02 14:53:45,216.0,,digital device,55.00000000000001
aerodynamic,tool,2013-03-15 21:03:10,3056.0,,aerodynamic tool,35.0
reflective,gadget,2013-03-27 04:48:08,2612.0,,reflective gadget,115.7
,gadget,2014-02-06 10:29:49,2981.0,storage_unit,gadget storage_unit,222.5
glossy,dongle,2013-06-05 10:48:19,2608.0,cleaner,glossy dongle cleaner,21.599999999999998
aerodynamic,gadget,2014-01-17 03:33:22,914.0,charger,aerodynamic gadget charger,24.919999999999998
fuzzy,mechanism,2013-12-31 04:34:21,3905.0,,fuzzy mechanism,15.0
industrial-strength,tool,2014-01-26 22:17:10,3499.0,refill,industrial-strength tool refill,60.0
aerodynamic,module,2013-06-16 12:39:20,374.0,,aerodynamic module,140.0
